aX,aY,aZ,gX,gY,gZ
-0.052,0.041,-0.354,88.074,-12.878,-58.533
-0.024,0.035,-0.305,77.393,-39.917,-65.063
-0.046,-0.026,-0.173,73.792,-57.556,-70.862
-0.112,-0.125,-0.025,86.182,-62.195,-72.998
-0.165,-0.236,0.096,102.722,-57.312,-72.998
-0.21,-0.354,0.201,127.197,-47.974,-71.106
-0.259,-0.451,0.26,157.959,-35.767,-63.782
-0.3,-0.537,0.304,160.095,-22.217,-53.467
-0.337,-0.62,0.353,161.438,-7.08,-40.833
-0.379,-0.65,0.353,161.316,9.277,-22.827
-0.424,-0.617,0.317,148.499,24.597,-1.099
-0.463,-0.586,0.275,136.475,33.875,17.334
-0.498,-0.641,0.253,126.221,37.964,30.579
-0.56,-0.751,0.229,125.427,43.518,48.706
-0.645,-0.798,0.14,124.878,46.509,80.505
-0.727,-0.723,0.035,93.75,41.565,118.164
-0.823,-0.578,0.03,53.101,31.311,155.212
-0.912,-0.452,0.151,19.287,23.01,180.664
-0.95,-0.349,0.3,1.221,13.977,195.374
-0.987,-0.258,0.457,-27.1,4.944,207.764
-1.095,-0.224,0.668,-38.635,0.305,216.309
-1.274,-0.216,0.813,-12.024,7.019,223.511
-1.468,-0.106,0.815,-5.188,21.851,239.502
-1.596,0.093,0.802,-43.03,23.315,265.442
-1.777,0.339,1.019,-41.26,35.461,280.701
-1.937,0.617,1.273,13.794,74.463,259.766
-2.009,0.736,1.067,112.732,108.887,215.942
-2.125,0.672,0.628,127.625,95.032,183.594
-2.264,0.616,0.428,87.708,60.974,175.903
-2.378,0.68,0.467,21.729,36.438,179.016
-2.413,0.823,0.567,13.611,20.02,164.612
-2.43,0.886,0.67,29.724,10.986,131.348
-2.432,0.837,0.759,34.729,8.362,95.764
-2.391,0.722,0.842,27.771,9.888,67.932
-2.323,0.595,0.937,21.973,24.414,55.481
-2.215,0.547,0.926,18.494,49.438,48.096
-2.079,0.54,0.755,23.56,63.538,30.029
-1.952,0.465,0.544,29.297,59.143,8.24
-1.84,0.337,0.412,27.832,47.913,-4.272
-1.741,0.254,0.347,26.55,41.199,-5.554
-1.648,0.25,0.289,23.437,41.504,-4.395
-1.567,0.273,0.216,24.292,43.03,-5.432
-1.509,0.299,0.141,20.63,41.504,-4.578
-1.46,0.352,0.077,17.822,33.752,-3.052
-1.4,0.43,0.022,10.925,22.4,-5.31
-1.326,0.5,0.005,5.554,5.249,-15.259
-1.253,0.503,0.063,1.648,-2.197,-31.311
-1.194,0.418,0.13,-6.287,3.052,-40.955
-1.133,0.331,0.131,-11.23,5.981,-39.307
-1.066,0.297,0.108,-11.963,2.075,-36.133
-2.127,0.111,0.243,-8.362,-20.203,-33.936
-2.123,0.043,0.257,-8.85,-20.935,-37.109
-2.115,0.008,0.255,-14.099,-23.254,-37.17
-2.134,0.05,0.244,-14.526,-29.358,-34.668
-2.194,0.259,0.205,-27.039,-35.461,-28.137
-2.192,0.538,0.193,-61.035,-39.551,-32.837
-2.119,0.655,0.254,-86.365,-38.574,-52.49
-2.076,0.599,0.354,-89.783,-39.368,-70.74
-1.989,0.534,0.42,-90.454,-35.217,-86.487
-1.826,0.449,0.41,-75.562,-27.649,-110.291
-1.674,0.28,0.33,-58.777,-19.287,-130.31
-1.517,0.077,0.203,-62.5,-17.395,-139.587
-1.356,-0.14,0.102,-79.834,-22.705,-136.108
-1.227,-0.338,0.072,-98.755,-31.86,-118.652
-1.137,-0.424,0.098,-114.685,-41.077,-91.37
-1.07,-0.359,0.136,-138.855,-43.762,-61.523
-1.001,-0.218,0.161,-160.95,-39.001,-41.199
-0.937,-0.099,0.166,-169.8,-29.358,-36.56
-0.896,-0.048,0.156,-165.527,-18.677,-40.71
-0.873,-0.045,0.137,-141.602,-13.367,-46.631
-0.86,-0.039,0.116,-107.971,-14.099,-50.049
-0.833,-0.035,0.125,-81.116,-13.794,-57.312
-0.788,-0.07,0.134,-46.082,-4.944,-67.749
-0.748,-0.142,0.078,-5.066,7.385,-76.111
-0.714,-0.214,-0.043,27.161,13.55,-77.026
-0.692,-0.267,-0.172,39.978,8.179,-71.594
-0.644,-0.305,-0.258,36.316,-0.61,-63.477
-0.57,-0.338,-0.327,33.936,-11.475,-53.467
-0.499,-0.371,-0.409,25.757,-27.588,-42.419
-0.406,-0.38,-0.43,12.817,-49.316,-37.781
-0.323,-0.39,-0.333,4.578,-61.096,-43.091
-0.293,-0.448,-0.201,-0.244,-58.472,-48.035
-0.276,-0.525,-0.114,-5.31,-51.514,-48.584
-0.242,-0.566,-0.083,-4.7,-45.227,-42.725
-0.216,-0.556,-0.099,-6.226,-44.128,-31.372
-0.182,-0.524,-0.113,-25.879,-50.842,-14.771
-0.128,-0.472,-0.09,-50.049,-59.875,7.202
-0.078,-0.379,-0.032,-72.388,-67.932,30.151
-0.042,-0.239,0.054,-92.163,-73.608,49.377
-0.015,-0.08,0.142,-109.863,-74.768,63.232
0.011,0.05,0.202,-119.141,-74.402,73.853
0.022,0.151,0.247,-131.592,-73.486,81.055
0.018,0.22,0.303,-142.944,-74.585,86.304
0.008,0.255,0.379,-147.766,-77.515,92.041
-0.01,0.284,0.467,-152.466,-76.355,95.52
-0.047,0.33,0.55,-151.672,-74.341,97.656
-0.092,0.405,0.652,-140.991,-75.562,99.792
-0.124,0.518,0.773,-118.958,-71.411,95.459
-0.145,0.642,0.883,-91.187,-55.664,77.026
-0.164,0.731,0.929,-47.363,-28.137,50.964
-0.184,0.768,0.854,-8.179,1.099,24.17
-0.187,0.757,0.705,11.353,18.738,0.427
-0.166,0.703,0.577,20.63,22.827,-19.653
-0.148,0.626,0.534,25.696,20.447,-35.339
-0.127,0.548,0.571,31.677,20.874,-45.837
-0.094,0.468,0.623,45.288,29.175,-55.176
-0.056,0.371,0.621,62.744,45.166,-63.904
-0.016,0.27,0.528,77.759,61.035,-68.909
0.026,0.212,0.368,82.764,65.857,-69.153
0.067,0.188,0.223,80.078,54.749,-68.909
0.087,0.153,0.175,73.975,33.569,-70.984
0.098,0.11,0.229,69.397,16.907,-72.388
0.12,0.088,0.295,67.566,14.954,-71.167
0.13,0.081,0.307,66.772,18.982,-68.848
0.108,0.057,0.282,72.266,18.188,-67.566
0.072,0.007,0.237,78.552,14.16,-68.237
0.037,-0.048,0.161,84.045,12.085,-69.031
0.014,-0.082,0.058,85.266,8.606,-70.557
-0.002,-0.097,-0.018,80.017,0.549,-74.036
-0.028,-0.123,-0.013,73.73,-7.141,-76.355
-0.072,-0.171,0.058,66.406,-12.268,-75.195
-0.123,-0.227,0.146,65.125,-14.771,-72.51
-0.156,-0.282,0.209,68.909,-12.024,-69.885
-0.19,-0.352,0.228,80.383,-5.859,-68.604
-0.24,-0.443,0.226,96.008,-0.244,-66.406
-0.315,-0.52,0.237,121.094,2.991,-58.289
-0.428,-0.553,0.241,151.428,6.897,-45.959
-0.512,-0.561,0.233,172.058,12.878,-37.537
-0.542,-0.559,0.227,182.129,20.996,-34.546
-0.551,-0.575,0.242,182.068,29.968,-30.212
-0.54,-0.65,0.286,189.758,32.654,-21.484
-0.541,-0.787,0.347,194.031,31.738,-7.202
-0.586,-0.907,0.403,181.519,36.377,12.939
-0.642,-0.946,0.372,164.429,46.387,41.077
-0.691,-0.912,0.287,129.883,53.467,75.562
-0.735,-0.789,0.241,95.337,56.58,112.427
-0.78,-0.571,0.236,67.505,57.251,142.456
-0.841,-0.367,0.29,42.297,51.758,157.41
-0.91,-0.29,0.411,39.185,42.847,157.654
-1.002,-0.271,0.555,49.072,37.354,158.752
-1.134,-0.213,0.706,39.856,40.649,169.861
-1.283,-0.124,0.829,35.278,51.147,177.734
-1.448,-0.081,0.804,31.555,64.697,186.34
-1.556,0.114,0.81,-6.836,80.75,185.303
-1.757,0.256,0.77,7.507,102.112,167.48
-2.007,0.29,0.56,-8.85,85.327,195.679
-2.102,0.619,0.597,-14.954,62.744,216.003
-2.187,0.912,0.784,11.475,77.82,189.087
-2.297,0.909,0.704,51.514,83.191,156.738
-2.329,0.806,0.528,77.942,47.791,135.925
-2.243,0.765,0.557,80.994,8.179,97.046
-2.201,0.59,0.804,71.96,9.094,50.781
-2.189,0.355,0.927,19.165,65.674,42.603
-2.088,0.331,0.701,-1.587,99.426,34.058
-2.021,0.321,0.434,-11.902,110.962,20.203
-1.999,0.237,0.268,-33.081,105.896,23.193
-1.939,0.212,0.182,-50.476,86.121,34.668
-1.847,0.27,0.182,-40.588,58.472,35.828
-1.74,0.284,0.262,-27.466,45.166,23.01
-1.643,0.199,0.301,-17.212,55.969,11.414
-1.553,0.12,0.172,-6.592,62.012,9.216
-1.467,0.127,0.009,3.662,50.049,11.719
-1.398,0.18,-0.05,12.939,29.419,9.521
-1.348,0.206,-0.01,17.944,12.695,2.991
-1.307,0.195,0.066,16.846,5.615,-2.38
-1.264,0.171,0.129,16.174,3.784,-5.31
-1.222,0.158,0.161,13.611,3.479,-6.653
-1.185,0.157,0.18,5.676,5.005,-6.104
-1.152,0.167,0.178,-1.038,7.812,-5.31
-1.119,0.204,0.141,-10.681,9.888,-5.005
-2.098,0.464,0.435,-9.644,22.278,-17.578
-2.175,0.561,0.366,-2.686,31.555,-41.321
-2.204,0.533,0.273,4.272,32.41,-65.979
-2.191,0.442,0.19,2.869,26.428,-84.717
-2.153,0.345,0.147,-2.991,14.893,-99.365
-2.108,0.25,0.181,-10.559,-0.732,-111.145
-2.063,0.154,0.294,-11.658,-15.076,-120.728
-2.013,0.082,0.443,-16.235,-18.921,-126.831
-1.94,0.029,0.564,-28.076,-10.864,-130.615
-1.842,-0.056,0.619,-36.865,-3.235,-136.047
-1.74,-0.209,0.651,-49.683,1.709,-137.085
-1.648,-0.378,0.712,-65.186,9.583,-126.648
-1.582,-0.422,0.711,-65.796,26.123,-107.727
-1.537,-0.327,0.61,-86.609,46.021,-91.98
-1.479,-0.229,0.487,-100.22,61.401,-83.984
-1.401,-0.198,0.357,-102.6,68.42,-81.116
-1.32,-0.216,0.244,-110.229,68.665,-75.562
-1.24,-0.234,0.158,-121.765,68.542,-63.171
-1.162,-0.226,0.077,-131.653,68.359,-49.011
-1.1,-0.219,0.011,-135.315,64.148,-39.429
-1.05,-0.23,-0.036,-130.31,57.678,-31.006
-1.003,-0.214,-0.086,-120.728,48.889,-20.203
-0.964,-0.141,-0.113,-111.877,41.565,-7.324
-0.932,-0.026,-0.111,-96.619,42.297,2.686
-0.902,0.102,-0.131,-86.487,49.133,5.615
-0.872,0.21,-0.203,-75.073,54.26,0.916
-0.847,0.287,-0.315,-62.195,53.284,-5.554
-0.817,0.353,-0.411,-54.626,43.518,-11.475
-0.78,0.421,-0.443,-45.593,31.311,-18.494
-0.746,0.474,-0.429,-33.875,23.804,-30.151
-0.71,0.486,-0.419,-12.024,20.691,-46.875
-0.668,0.447,-0.433,7.324,16.541,-67.627
-0.628,0.352,-0.467,22.034,7.874,-87.769
-0.605,0.221,-0.496,12.756,-4.15,-99.792
-0.567,0.089,-0.454,-13.245,-18.066,-103.699
-0.514,-0.016,-0.33,-23.926,-30.701,-102.783
-0.477,-0.093,-0.167,-27.649,-37.476,-99.06
-0.443,-0.173,-0.012,-37.781,-33.264,-93.262
-0.42,-0.264,0.091,-55.725,-21.24,-82.886
-0.408,-0.321,0.122,-73.547,-4.517,-65.43
-0.395,-0.305,0.072,-88.501,13.977,-43.03
-0.378,-0.25,-0.021,-101.257,27.71,-24.17
-0.362,-0.199,-0.102,-98.938,34.668,-9.705
-0.351,-0.129,-0.153,-95.642,34.851,-2.319
-0.342,-0.054,-0.161,-82.092,32.104,-5.127
-0.324,-0.02,-0.146,-60.669,24.78,-19.836
-0.309,-0.03,-0.142,-25.574,13.489,-37.781
-0.306,-0.071,-0.156,1.831,1.831,-47.729
-0.291,-0.083,-0.164,11.475,-8.484,-45.776
-0.253,-0.042,-0.131,6.165,-14.099,-37.231
-0.228,0.006,-0.043,10.742,-15.564,-28.687
-0.237,0.027,0.091,25.269,-17.7,-22.827
-0.264,0.032,0.25,34.241,-16.296,-18.311
-0.282,0.045,0.394,32.898,-3.845,-11.597
-0.287,0.083,0.458,33.325,16.785,-3.662
-0.284,0.15,0.414,32.227,37.72,-0.488
-0.275,0.205,0.297,33.813,49.683,-8.423
-0.253,0.202,0.151,35.706,48.34,-26.184
-0.224,0.137,0.031,18.677,36.194,-42.358
-0.192,0.043,-0.029,-16.052,21.973,-45.898
-0.156,-0.034,-0.036,-60.791,10.864,-37.781
-0.123,-0.069,0.013,-90.881,1.709,-29.358
-0.091,-0.081,0.118,-89.478,-4.7,-33.752
-0.068,-0.126,0.23,-51.575,-2.319,-48.828
-0.063,-0.21,0.269,-8.118,11.475,-59.265
-0.057,-0.287,0.205,18.005,25.635,-61.218
-0.038,-0.328,0.081,32.959,31.128,-58.411
-0.018,-0.337,-0.041,41.992,27.466,-54.932
0.007,-0.328,-0.137,47.913,18.921,-52.185
0.041,-0.315,-0.187,43.884,7.751,-51.025
0.076,-0.321,-0.177,38.635,-3.235,-50.537
0.111,-0.346,-0.144,41.382,-7.996,-48.889
0.132,-0.38,-0.151,50.354,-9.949,-44.128
0.122,-0.408,-0.205,56.274,-19.714,-35.706
0.104,-0.42,-0.251,56.213,-40.71,-24.231
0.095,-0.42,-0.248,44.983,-60.791,-12.085
0.093,-0.43,-0.219,31.494,-73.364,-1.953
0.086,-0.443,-0.208,21.545,-74.524,6.592
0.071,-0.427,-0.246,24.597,-72.815,16.602
0.058,-0.37,-0.31,24.048,-72.021,29.663
0.037,-0.296,-0.367,26.794,-77.209,43.945
0.005,-0.255,-0.382,39.429,-84.045,53.04
-0.052,-0.268,-0.354,59.631,-86.731,58.594
-0.144,-0.286,-0.33,80.383,-83.435,66.956
-0.215,-0.27,-0.321,97.168,-73.12,72.51
-0.264,-0.24,-0.31,115.417,-64.636,76.904
-0.324,-0.221,-0.27,132.507,-65.552,84.534
-0.388,-0.221,-0.187,142.761,-73.425,92.896
-0.451,-0.201,-0.067,137.329,-78.491,104.37
-0.551,-0.115,0.06,122.925,-74.402,120.422
-0.677,0.014,0.156,110.474,-60.974,134.888
-0.791,0.13,0.207,106.262,-40.771,138.977
-0.876,0.198,0.166,102.844,-15.381,130.981
-0.92,0.175,0.021,104.309,6.104,113.586
-0.958,0.04,-0.119,97.9,10.925,100.647
-1.015,-0.2,-0.148,81.604,2.502,108.032
-1.055,-0.411,-0.09,77.393,-9.766,143.982
-1.117,-0.391,0.013,67.627,-25.94,196.777
-1.259,-0.16,0.236,16.541,-44.373,236.145
-1.451,0.11,0.531,-15.015,-49.072,246.948
-1.627,0.306,0.732,-14.099,-30.64,245.361
-1.792,0.547,0.755,-29.846,6.287,243.835
-1.924,0.815,0.693,-38.33,25.574,215.942
-2.032,0.933,0.68,20.02,28.564,174.744
-2.144,0.884,0.691,74.585,28.015,132.751
-2.202,0.686,0.693,92.651,32.288,110.718
-2.206,0.482,0.704,106.384,52.917,105.225
-2.2,0.361,0.619,133.24,70.313,97.229
-2.193,0.293,0.482,122.864,68.176,86.426
-2.199,0.208,0.441,102.051,59.631,73.242
-2.212,0.115,0.411,66.284,52.002,72.754
-2.193,0.142,0.388,28.015,46.814,79.163
-2.19,0.308,0.426,16.113,47.668,75.073
-2.211,0.464,0.47,8.728,63.477,59.631
-2.194,0.53,0.428,-0.305,82.153,38.696
-2.168,0.51,0.28,-14.038,89.233,20.752
-2.128,0.458,0.124,-17.273,76.843,18.494
-2.018,0.461,0.037,-10.986,59.998,16.235
-1.881,0.453,-0.005,5.31,47.668,-1.282
-1.749,0.338,-0.062,18.616,39.917,-21.912
-2.238,0.318,-0.348,-39.429,-43.457,1.526
-2.346,0.383,-0.399,-44.617,-60.12,-5.981
-2.379,0.447,-0.467,-53.772,-81.177,-14.465
-2.346,0.542,-0.505,-64.026,-107.971,-23.376
-2.291,0.631,-0.432,-76.172,-135.01,-34.912
-2.21,0.64,-0.242,-91.187,-161.682,-52.856
-2.091,0.6,-0.02,-91.309,-180.664,-71.228
-1.949,0.558,0.207,-93.384,-190.247,-91.37
-1.816,0.481,0.495,-83.801,-199.829,-111.511
-1.708,0.362,0.856,-69.946,-202.332,-128.723
-1.59,0.195,1.227,-61.646,-185.486,-143.066
-1.456,-0.016,1.49,-62.866,-142.517,-147.888
-1.316,-0.204,1.538,-66.467,-84.29,-140.625
-1.179,-0.302,1.358,-73.181,-33.691,-127.869
-1.043,-0.325,1.099,-105.835,-1.831,-113.892
-0.904,-0.351,0.927,-125.61,17.212,-103.088
-0.811,-0.393,0.809,-121.033,36.438,-96.68
-0.762,-0.436,0.685,-110.229,51.453,-96.069
-0.711,-0.506,0.555,-89.478,61.523,-96.985
-0.668,-0.603,0.436,-67.2,64.819,-95.093
-0.644,-0.687,0.372,-37.659,59.753,-86.975
-0.64,-0.72,0.367,-5.432,48.523,-72.937
-0.633,-0.693,0.39,5.31,46.326,-58.533
-0.607,-0.641,0.386,7.324,58.411,-46.082
-0.586,-0.599,0.316,4.456,74.158,-32.715
-0.565,-0.584,0.193,2.075,81.421,-17.883
-0.526,-0.575,0.06,8.667,76.233,-4.883
-0.473,-0.523,-0.013,10.132,68.848,-1.038
-0.427,-0.455,-0.023,0.671,73.12,-8.118
-0.412,-0.397,-0.053,-10.437,83.069,-17.395
-0.407,-0.339,-0.133,-29.48,89.172,-23.193
-0.393,-0.317,-0.223,-50.415,85.022,-23.376
-0.357,-0.312,-0.255,-68.054,64.758,-14.526
-0.308,-0.272,-0.191,-89.478,40.833,-4.761
-0.262,-0.209,-0.062,-110.901,26.306,0.916
-0.212,-0.166,0.064,-120.667,26.733,4.333
-0.162,-0.141,0.126,-125.305,38.818,10.559
-0.103,-0.104,0.109,-122.681,51.941,17.7
-0.037,-0.066,0.052,-109.436,56.641,24.414
0.018,-0.028,-0.011,-91.98,53.04,29.236
0.074,0.013,-0.058,-84.167,43.518,28.687
0.115,0.048,-0.08,-80.261,31.616,25.696
0.13,0.104,-0.079,-76.782,13.916,19.592
0.144,0.171,-0.031,-58.777,-9.033,6.775
0.168,0.208,0.071,-28.015,-21.362,-9.399
0.182,0.205,0.162,6.714,-15.503,-19.226
0.17,0.195,0.174,33.447,-4.578,-21.79
0.163,0.212,0.137,42.847,-3.723,-22.156
0.16,0.236,0.142,41.077,-12.695,-23.376
0.153,0.226,0.211,37.109,-21.667,-24.475
0.155,0.187,0.288,28.687,-21.545,-21.667
0.162,0.159,0.313,18.494,-11.414,-15.259
0.171,0.154,0.256,9.338,-0.916,-12.634
0.18,0.144,0.157,4.517,0,-16.052
0.187,0.103,0.078,2.686,-6.714,-20.508
0.186,0.049,0.033,6.592,-14.099,-21.851
0.179,0.002,0.007,9.705,-20.874,-20.996
0.164,-0.036,-0.004,9.46,-27.344,-20.386
0.151,-0.07,0.003,8.728,-34.424,-20.386
0.11,-0.1,-0.009,19.531,-45.959,-22.095
0.086,-0.148,-0.023,37.17,-74.036,-24.78
0.094,-0.207,0.02,54.504,-90.942,-21.362
0.065,-0.239,0.108,67.444,-87.28,-15.747
0,-0.219,0.148,90.637,-71.716,-6.653
-0.075,-0.155,0.088,96.13,-56.58,0.61
-0.126,-0.109,0.004,85.876,-44.434,0.916
-0.178,-0.085,-0.06,84.961,-39.673,-0.488
-0.215,-0.028,-0.128,89.844,-43.579,-1.953
-0.213,0.047,-0.17,91.431,-52.673,-9.155
-0.233,0.031,-0.118,107.727,-67.261,-22.644
-0.311,-0.095,0.018,142.456,-84.839,-33.142
-0.409,-0.233,0.19,168.335,-95.764,-31.128
-0.488,-0.323,0.359,181.152,-92.224,-20.447
-0.556,-0.384,0.528,177.429,-78.979,-10.864
-0.624,-0.452,0.672,178.528,-57.373,-1.77
-0.669,-0.516,0.733,173.096,-27.283,10.01
-0.721,-0.548,0.718,156.311,4.822,26.855
-0.788,-0.51,0.661,148.56,37.354,49.194
-0.864,-0.371,0.549,143.311,66.833,65.857
-0.942,-0.219,0.395,137.817,86.426,78.369
-0.993,-0.138,0.287,125.61,90.149,89.966
-1.045,-0.139,0.297,99.915,78.857,97.473
-1.137,-0.226,0.44,62.073,57.495,102.966
-1.243,-0.311,0.655,26.611,37.781,111.511
-1.34,-0.263,0.814,12.39,34.363,128.113
-1.437,-0.122,0.882,-2.197,45.959,144.592
-1.492,-0.02,0.857,-5.859,67.322,144.775
-1.516,-0.016,0.698,14.648,92.163,133.911
-1.595,-0.129,0.509,28.32,109.375,135.437
-1.726,-0.213,0.386,-2.441,111.816,160.278
-1.847,-0.116,0.327,-34.668,87.219,194.58
-1.938,0.174,0.401,-54.016,58.35,209.534
-2.009,0.515,0.61,-23.743,45.471,175.903
-2.134,0.62,0.771,27.832,49.194,117.004
-2.257,0.469,0.763,47.668,51.147,86.731
-2.261,0.324,0.689,37.17,49.072,94.849
-2.186,0.329,0.643,12.329,60.791,104.187
-2.116,0.379,0.544,-5.737,81.299,90.759
-2.076,0.366,0.357,-10.803,85.571,70.251
-2.021,0.326,0.196,-11.78,72.571,51.147
-1.929,0.271,0.135,-5.615,56.458,29.114
-1.833,0.178,0.136,9.338,53.65,8.606
-1.754,0.08,0.097,19.226,58.35,-2.075
-1.689,0.004,-0.013,22.583,51.331,-4.15
-1.62,-0.03,-0.091,24.353,25.574,-1.465
-1.55,-0.016,-0.041,24.536,0.732,-2.747
-1.498,-0.004,0.087,30.212,-10.132,-7.996
-1.467,0.004,0.195,38.086,-8.728,-11.23
-1.439,0.034,0.234,41.443,-2.625,-11.108
-1.394,0.077,0.234,36.255,0.732,-12.268
-1.348,0.103,0.242,36.987,2.991,-17.151
-1.307,0.107,0.249,41.016,6.042,-21.057
-1.259,0.098,0.254,39.063,10.742,-23.071
-1.199,0.071,0.241,37.292,17.944,-25.085
-1.14,0.026,0.173,38.208,20.02,-26.062
-1.087,-0.015,0.082,34.973,11.78,-24.475
-1.039,-0.033,0.037,30.701,-1.343,-21.118
-1.012,-0.029,0.031,28.198,-15.259,-16.296
-1.002,0.015,0.06,23.926,-22.888,-10.925
-0.999,0.067,0.051,21.79,-26.062,-7.935
-1.418,1.223,0.481,-210.571,7.141,43.518
-1.275,1.343,0.586,-221.558,39.856,-2.38
-1.119,1.269,0.635,-167.542,75.5,-61.34
-0.973,1.017,0.552,-97.656,105.591,-123.84
-0.85,0.637,0.371,-52.856,124.329,-174.744
-0.756,0.228,0.17,-12.024,132.629,-195.435
-0.679,-0.072,-0.052,11.047,136.23,-187.988
-0.582,-0.214,-0.268,7.996,136.108,-169.617
-0.512,-0.276,-0.425,24.902,125.549,-156.311
-0.518,-0.323,-0.506,52.856,101.379,-149.536
-0.537,-0.37,-0.493,64.697,71.045,-146.667
-0.535,-0.439,-0.426,80.933,52.673,-145.325
-0.532,-0.528,-0.412,101.135,54.871,-142.639
-0.53,-0.634,-0.49,113.586,58.044,-138.306
-0.542,-0.735,-0.582,110.535,45.349,-128.662
-0.555,-0.783,-0.604,78.918,24.78,-111.694
-0.587,-0.786,-0.547,49.377,10.315,-93.567
-0.637,-0.781,-0.455,29.053,3.601,-79.773
-0.677,-0.769,-0.367,25.269,-1.099,-67.078
-0.71,-0.719,-0.326,19.836,-5.31,-54.626
-0.732,-0.649,-0.313,2.014,-9.46,-46.57
-0.752,-0.584,-0.31,-7.202,-13.672,-41.504
-0.76,-0.525,-0.311,-18.25,-17.517,-36.56
-0.736,-0.465,-0.27,-31.128,-22.461,-31.189
-0.692,-0.426,-0.18,-39.368,-27.893,-31.372
-0.637,-0.429,-0.095,-44.495,-26.367,-35.217
-0.57,-0.452,-0.086,-57.922,-18.066,-39.063
-0.494,-0.458,-0.167,-81.299,-9.216,-39.856
-0.407,-0.43,-0.279,-99.976,-9.46,-37.17
-0.318,-0.377,-0.356,-101.929,-21.912,-37.72
-0.242,-0.334,-0.353,-91.675,-41.382,-41.26
-0.184,-0.321,-0.268,-73.73,-55.908,-41.199
-0.145,-0.314,-0.148,-49.255,-58.899,-33.02
-0.114,-0.284,-0.06,-18.25,-52.612,-21.545
-0.077,-0.247,-0.024,8.423,-44.067,-11.414
-0.036,-0.234,0.01,33.325,-40.71,-0.977
-0.019,-0.238,0.083,53.65,-43.884,12.695
-0.039,-0.226,0.201,63.721,-48.95,27.71
-0.065,-0.15,0.326,61.34,-49.683,37.048
-0.067,-0.013,0.402,43.396,-41.016,37.964
-0.057,0.114,0.384,15.015,-29.053,33.813
-0.037,0.19,0.268,-22.522,-22.766,33.569
-0.003,0.235,0.113,-67.688,-28.87,40.771
0.043,0.28,0.028,-108.704,-44.861,48.645
0.057,0.329,0.067,-128.479,-59.753,49.5
0.065,0.386,0.219,-115.173,-67.322,31.494
0.087,0.401,0.389,-60.913,-57.861,0.061
0.09,0.306,0.456,-4.395,-36.682,-29.541
0.094,0.149,0.387,35.583,-17.639,-44.312
0.107,0.036,0.269,53.223,-7.08,-43.884
0.123,0,0.183,64.514,-4.272,-38.086
0.136,-0.011,0.13,72.632,-8.118,-34.912
0.141,-0.043,0.101,82.336,-14.893,-33.875
0.124,-0.101,0.076,90.027,-22.034,-31.372
0.108,-0.166,0.03,91.736,-25.94,-26.001
0.1,-0.206,-0.044,88.623,-26.489,-19.653
0.079,-0.221,-0.121,83.191,-28.32,-13.062
0.042,-0.242,-0.198,77.087,-36.987,-5.676
-0.002,-0.273,-0.247,67.749,-53.284,4.395
-0.045,-0.265,-0.219,55.298,-70.679,15.381
-0.116,-0.2,-0.113,44.983,-80.811,21.362
-0.2,-0.129,0.021,42.664,-80.872,20.142
-0.272,-0.106,0.129,46.997,-72.571,11.536
-0.325,-0.153,0.167,57.861,-56.335,-0.488
-0.358,-0.28,0.139,69.58,-38.33,-12.268
-0.42,-0.457,0.097,91.064,-26.245,-15.137
-0.511,-0.595,0.06,111.45,-20.935,-1.709
-0.586,-0.626,0.056,112.122,-14.16,24.536
-0.666,-0.548,0.077,117.188,-2.686,57.068
-0.766,-0.413,0.08,120.789,7.69,85.266
-0.884,-0.29,0.087,110.657,11.597,101.563
-1.006,-0.239,0.125,95.337,11.78,103.943
-1.081,-0.286,0.158,69.275,15.564,96.924
-1.131,-0.366,0.177,46.021,17.029,90.271
-1.193,-0.407,0.217,28.931,21.362,95.947
-1.263,-0.461,0.244,26.245,44.006,122.314
-1.332,-0.449,0.16,13.733,71.96,158.325
-1.407,-0.281,-0.025,-0.061,73.547,179.565
-1.523,-0.056,-0.148,-8.911,48.401,191.528
-1.689,0.165,-0.135,-6.531,13.367,194.702
-1.804,0.309,0.001,-8.545,-9.277,179.81
-1.88,0.348,0.132,4.395,-11.597,149.597
-1.971,0.244,0.25,24.414,-22.339,102.295
-2.06,0.014,0.424,58.899,-33.264,77.148
-2.141,-0.159,0.55,65.735,-32.776,80.566
-2.184,-0.183,0.598,55.664,-21.667,97.656
-2.232,-0.037,0.587,35.645,-6.653,116.943
-2.252,0.208,0.552,15.381,2.686,128.601
-2.199,0.464,0.559,21.301,17.212,119.263
-2.13,0.592,0.503,54.81,35.645,74.341
-2.069,0.49,0.333,83.862,41.443,34.18
-2.002,0.297,0.184,92.957,35.095,13.428
-1.912,0.115,0.113,78.003,21.423,4.089
-1.806,-0.017,0.13,52.917,9.338,1.343
-1.722,-0.074,0.207,31.006,5.31,-6.226
-1.668,-0.113,0.307,13.55,11.902,-11.414
-1.625,-0.138,0.369,2.563,27.039,-7.141
-1.573,-0.097,0.334,2.991,34.424,-0.671
-1.509,-0.028,0.27,5.737,29.846,0.366
-1.437,0.027,0.239,10.498,21.912,-4.089
-1.379,0.056,0.232,7.08,20.142,-14.954
-1.347,0.038,0.215,-2.014,23.865,-21.179
-1.302,0.02,0.157,-6.226,27.1,-18.86
-1.239,0.005,0.095,-8.057,26.001,-20.935
-1.192,-0.056,0.057,-10.315,21.118,-24.78
